Core,Subst,chembl_id
c1ccc(N2CCN(c3nnc(-c4cc([*:2])c([*:1])c([*:3])c4[*:4])o3)CC2)nc1,Br[*:1].[*:2].[*:3].[*:4],CHEMBL4779999
c1ccc(N2CCN(c3nnc(-c4cc([*:2])c([*:1])c([*:3])c4[*:4])o3)CC2)nc1,C[*:1].[*:2].[*:3].[*:4],CHEMBL4743358
c1ccc(N2CCN(c3nnc(-c4cc([*:2])c([*:1])c([*:3])c4[*:4])o3)CC2)nc1,Cl[*:1].[*:2].[*:3].[*:4],CHEMBL4756730
c1ccc(N2CCN(c3nnc(-c4cc([*:2])c([*:1])c([*:3])c4[*:4])o3)CC2)nc1,FC(F)(F)O[*:1].[*:2].[*:3].[*:4],CHEMBL4793365
c1ccc(N2CCN(c3nnc(-c4cc([*:2])c([*:1])c([*:3])c4[*:4])o3)CC2)nc1,FC(F)(F)[*:1].[*:2].[*:3].[*:4],CHEMBL4764740
c1ccc(N2CCN(c3nnc(-c4cc([*:2])c([*:1])c([*:3])c4[*:4])o3)CC2)nc1,F[*:1].[*:2].[*:3].[*:4],CHEMBL4761911
c1ccc(N2CCN(c3nnc(-c4cc([*:2])c([*:1])c([*:3])c4[*:4])o3)CC2)nc1,O=[N+]([O-])[*:1].[*:2].[*:3].[*:4],CHEMBL4754304
c1ccc(N2CCN(c3nnc(-c4cc([*:2])c([*:1])c([*:3])c4[*:4])o3)CC2)nc1,O[*:1].[*:2].[*:3].[*:4],CHEMBL4746180
c1ccc(N2CCN(c3nnc(-c4cc([*:2])c([*:1])c([*:3])c4[*:4])o3)CC2)nc1,C[*:3].[*:1].[*:2].[*:4],CHEMBL4752466
c1ccc(N2CCN(c3nnc(-c4cc([*:2])c([*:1])c([*:3])c4[*:4])o3)CC2)nc1,O[*:4].[*:1].[*:2].[*:3],CHEMBL4782180
c1ccc(N2CCN(c3nnc(-c4cc([*:2])c([*:1])c([*:3])c4[*:4])o3)CC2)nc1,CO[*:3].CO[*:4].[*:1].[*:2],CHEMBL4744191
c1ccc(N2CCN(c3nnc(-c4cc([*:2])c([*:1])c([*:3])c4[*:4])o3)CC2)nc1,F[*:1].F[*:4].[*:2].[*:3],CHEMBL4759108
c1ccc(N2CCN(c3nnc(-c4cc([*:2])c([*:1])c([*:3])c4[*:4])o3)CC2)nc1,O[*:4].O[*:1].[*:2].[*:3],CHEMBL4761564
c1ccc(N2CCN(c3nnc(-c4cc([*:2])c([*:1])c([*:3])c4[*:4])o3)CC2)nc1,CO[*:2].CO[*:1].CO[*:3].[*:4],CHEMBL4745534
C(=NC1CCN(Cc2ccccc2)C1)c1ccc([*:1])cc1[*:2],Br[*:1].[*:2],CHEMBL4794000
C(=NC1CCN(Cc2ccccc2)C1)c1ccc([*:1])cc1[*:2],Cl[*:1].[*:2],CHEMBL4785769
C(=NC1CCN(Cc2ccccc2)C1)c1ccc([*:1])cc1[*:2],FC(F)(F)O[*:1].[*:2],CHEMBL4755226
C(=NC1CCN(Cc2ccccc2)C1)c1ccc([*:1])cc1[*:2],FC(F)(F)[*:1].[*:2],CHEMBL4792691
C(=NC1CCN(Cc2ccccc2)C1)c1ccc([*:1])cc1[*:2],F[*:1].[*:2],CHEMBL4797109
C(=NC1CCN(Cc2ccccc2)C1)c1ccc([*:1])cc1[*:2],O=[N+]([O-])[*:1].[*:2],CHEMBL4757415
C(=NC1CCN(Cc2ccccc2)C1)c1ccc([*:1])cc1[*:2],O[*:1].[*:2],CHEMBL4755117
C(=NC1CCN(Cc2ccccc2)C1)c1ccc([*:1])cc1[*:2],F[*:1].F[*:2],CHEMBL4744470
C(=NC1CCN(Cc2ccccc2)C1)c1ccc([*:1])cc1[*:2],O[*:2].O[*:1],CHEMBL4780232
c1ccc(CN2CCC(NCc3cc([*:2])c([*:1])c([*:3])c3[*:4])C2)cc1,Br[*:1].[*:2].[*:3].[*:4],CHEMBL4741398
c1ccc(CN2CCC(NCc3cc([*:2])c([*:1])c([*:3])c3[*:4])C2)cc1,C[*:1].[*:2].[*:3].[*:4],CHEMBL4763724
c1ccc(CN2CCC(NCc3cc([*:2])c([*:1])c([*:3])c3[*:4])C2)cc1,Cl[*:1].[*:2].[*:3].[*:4],CHEMBL4760651
c1ccc(CN2CCC(NCc3cc([*:2])c([*:1])c([*:3])c3[*:4])C2)cc1,FC(F)(F)O[*:1].[*:2].[*:3].[*:4],CHEMBL4793341
c1ccc(CN2CCC(NCc3cc([*:2])c([*:1])c([*:3])c3[*:4])C2)cc1,FC(F)(F)[*:1].[*:2].[*:3].[*:4],CHEMBL4761542
c1ccc(CN2CCC(NCc3cc([*:2])c([*:1])c([*:3])c3[*:4])C2)cc1,F[*:1].[*:2].[*:3].[*:4],CHEMBL4749704
c1ccc(CN2CCC(NCc3cc([*:2])c([*:1])c([*:3])c3[*:4])C2)cc1,O=[N+]([O-])[*:1].[*:2].[*:3].[*:4],CHEMBL4796846
c1ccc(CN2CCC(NCc3cc([*:2])c([*:1])c([*:3])c3[*:4])C2)cc1,O[*:1].[*:2].[*:3].[*:4],CHEMBL4764465
c1ccc(CN2CCC(NCc3cc([*:2])c([*:1])c([*:3])c3[*:4])C2)cc1,CO[*:4].CO[*:3].[*:1].[*:2],CHEMBL4747185
c1ccc(CN2CCC(NCc3cc([*:2])c([*:1])c([*:3])c3[*:4])C2)cc1,F[*:1].F[*:4].[*:2].[*:3],CHEMBL4752715
c1ccc(CN2CCC(NCc3cc([*:2])c([*:1])c([*:3])c3[*:4])C2)cc1,CO[*:2].CO[*:1].CO[*:3].[*:4],CHEMBL4757216
CC1(c2cc(NC(=O)c3cnc(OC[*:1])cn3)cc(F)c2F)N=C(N)SC2([*:2])CC12,C#C[*:1].FC[*:2],CHEMBL4437161
CC1(c2cc(NC(=O)c3cnc(OC[*:1])cn3)cc(F)c2F)N=C(N)SC2([*:2])CC12,C#C[*:1].FC(F)[*:2],CHEMBL4577527
CC1(c2cc(NC(=O)c3cnc(OC[*:1])cn3)cc(F)c2F)N=C(N)SC2([*:2])CC12,C#C[*:1].CN(C)C(=O)[*:2],CHEMBL4472708
CC1(c2cc(NC(=O)c3cnc(OC[*:1])cn3)cc(F)c2F)N=C(N)SC2([*:2])CC12,C#C[*:1].COC[*:2],CHEMBL4560579
CC1(c2cc(NC(=O)c3cnc(OC[*:1])cn3)cc(F)c2F)N=C(N)SC2([*:2])CC12,CC[*:1].COC[*:2],CHEMBL4575413
CC1(c2cc(NC(=O)c3cnc(OC[*:1])cn3)cc(F)c2F)N=C(N)SC2([*:2])CC12,COC[*:2].C[*:1],CHEMBL4593414
CC1(c2cc(NC(=O)c3cnc(OC[*:1])cn3)cc(F)c2F)N=C(N)SC2([*:2])CC12,COC[*:2].FC(F)(F)[*:1],CHEMBL4579155
CC1(c2cc(NC(=O)c3cnc(OC[*:1])cn3)cc(F)c2F)N=C(N)SC2([*:2])CC12,COC[*:2].c1coc([*:1])n1,CHEMBL4459222
CC1(c2cc(NC(=O)c3cnc(OC[*:1])cn3)cc(F)c2F)N=C(N)SC2([*:2])CC12,COC[*:2].FC(F)(F)C[*:1],CHEMBL4544525
NC1=NC(C[*:1])(c2cc(NC(=O)c3ncc([*:2])cc3[*:3])cc([*:4])c2F)C2CC2([*:5])S1,Cl[*:2].F[*:4].[*:1].[*:3].[*:5],CHEMBL4460278
NC1=NC(C[*:1])(c2cc(NC(=O)c3ncc([*:2])cc3[*:3])cc([*:4])c2F)C2CC2([*:5])S1,C#CCO[*:2].COC[*:5].F[*:4].[*:1].[*:3],CHEMBL4456778
NC1=NC(C[*:1])(c2cc(NC(=O)c3ncc([*:2])cc3[*:3])cc([*:4])c2F)C2CC2([*:5])S1,Cl[*:2].F[*:4].N#C[*:5].[*:1].[*:3],CHEMBL4471141
NC1=NC(C[*:1])(c2cc(NC(=O)c3ncc([*:2])cc3[*:3])cc([*:4])c2F)C2CC2([*:5])S1,Cl[*:2].FC[*:5].F[*:4].[*:1].[*:3],CHEMBL4539909
NC1=NC(C[*:1])(c2cc(NC(=O)c3ncc([*:2])cc3[*:3])cc([*:4])c2F)C2CC2([*:5])S1,Cl[*:2].F[*:4].OC[*:5].[*:1].[*:3],CHEMBL4575752
NC1=NC(C[*:1])(c2cc(NC(=O)c3ncc([*:2])cc3[*:3])cc([*:4])c2F)C2CC2([*:5])S1,Cl[*:2].FC(F)[*:5].F[*:4].[*:1].[*:3],CHEMBL4457316
NC1=NC(C[*:1])(c2cc(NC(=O)c3ncc([*:2])cc3[*:3])cc([*:4])c2F)C2CC2([*:5])S1,Cl[*:2].F[*:4].NC(=O)[*:5].[*:1].[*:3],CHEMBL4468455
NC1=NC(C[*:1])(c2cc(NC(=O)c3ncc([*:2])cc3[*:3])cc([*:4])c2F)C2CC2([*:5])S1,CN(C)C(=O)[*:5].Cl[*:2].F[*:4].[*:1].[*:3],CHEMBL4473740
NC1=NC(C[*:1])(c2cc(NC(=O)c3ncc([*:2])cc3[*:3])cc([*:4])c2F)C2CC2([*:5])S1,CNC(=O)[*:5].Cl[*:2].F[*:4].[*:1].[*:3],CHEMBL4475533
NC1=NC(C[*:1])(c2cc(NC(=O)c3ncc([*:2])cc3[*:3])cc([*:4])c2F)C2CC2([*:5])S1,COC[*:5].Cl[*:2].F[*:4].[*:1].[*:3],CHEMBL4456863
NC1=NC(C[*:1])(c2cc(NC(=O)c3ncc([*:2])cc3[*:3])cc([*:4])c2F)C2CC2([*:5])S1,COC[*:5].FC(F)(F)CO[*:2].F[*:4].[*:1].[*:3],CHEMBL4461994
NC1=NC(C[*:1])(c2cc(NC(=O)c3ncc([*:2])cc3[*:3])cc([*:4])c2F)C2CC2([*:5])S1,COC[*:5].Cl[*:2].F[*:1].[*:3].[*:4],CHEMBL4760131
NC1=NC(C[*:1])(c2cc(NC(=O)c3ncc([*:2])cc3[*:3])cc([*:4])c2F)C2CC2([*:5])S1,C#CCO[*:2].COC[*:5].C[*:3].F[*:4].[*:1],CHEMBL4452318
CC1(c2cc(NC(=O)c3cnc(O[*:1])cn3)ccc2F)N=C(N)OCC1([*:2])[*:3],C[*:1].[*:2].[*:3],CHEMBL3658614
CC1(c2cc(NC(=O)c3cnc(O[*:1])cn3)ccc2F)N=C(N)OCC1([*:2])[*:3],CC#CC[*:1].F[*:2].F[*:3],CHEMBL2347198
CC1(c2cc(NC(=O)c3cnc(O[*:1])cn3)ccc2F)N=C(N)OCC1([*:2])[*:3],FC(F)(F)C[*:1].F[*:2].F[*:3],CHEMBL2347196
CC1(c2cc(NC(=O)[*:1])ccc2F)N=C(N)OCC1(F)F,C#CCOc1cnc([*:1])cn1,CHEMBL2347197
CC1(c2cc(NC(=O)[*:1])ccc2F)N=C(N)OCC1(F)F,FC(F)n1ccc([*:1])n1,CHEMBL2347201
CC1(c2cc(NC(=O)[*:1])ccc2F)N=C(N)OCC1(F)F,Clc1cnc([*:1])nc1,CHEMBL2347194
CC1(c2cc(NC(=O)[*:1])ccc2F)N=C(N)OCC1(F)F,FC(F)n1cc(Cl)c([*:1])n1,CHEMBL2347202
CC1(c2cc(NC(=O)[*:1])ccc2F)N=C(N)OCC1(F)F,COc1cnc([*:1])cn1,CHEMBL2347195
CC1(c2cc(NC(=O)[*:1])ccc2F)N=C(N)OCC1(F)F,Cn1ccc([*:1])n1,CHEMBL2347199
CC1(c2cc(NC(=O)[*:1])ccc2F)N=C(N)OCC1(F)F,Cn1cc(Cl)c([*:1])n1,CHEMBL2347200
NC1=NC(c2cc(NC(=O)c3ncc([*:3])cc3[*:4])ccc2F)(C([*:1])[*:2])C([*:6])([*:7])C([*:5])O1,[*:1].[*:2].N#C[*:3].[*:4].[*:5].[*:6].[*:7],CHEMBL2347203
NC1=NC(c2cc(NC(=O)c3ncc([*:3])cc3[*:4])ccc2F)(C([*:1])[*:2])C([*:6])([*:7])C([*:5])O1,[*:1].[*:2].Cl[*:3].[*:4].[*:5].[*:6].[*:7],CHEMBL2347209
NC1=NC(c2cc(NC(=O)c3ncc([*:3])cc3[*:4])ccc2F)(C([*:1])[*:2])C([*:6])([*:7])C([*:5])O1,[*:1].[*:2].[*:3].[*:4].[*:5].F[*:6].F[*:7],CHEMBL2347213
NC1=NC(c2cc(NC(=O)c3ncc([*:3])cc3[*:4])ccc2F)(C([*:1])[*:2])C([*:6])([*:7])C([*:5])O1,[*:1].[*:2].Cl[*:3].Cl[*:4].[*:5].[*:6].[*:7],CHEMBL2403768
NC1=NC(c2cc(NC(=O)c3ncc([*:3])cc3[*:4])ccc2F)(C([*:1])[*:2])C([*:6])([*:7])C([*:5])O1,[*:1].[*:2].C#C[*:3].[*:4].[*:5].F[*:6].F[*:7],CHEMBL2347364
NC1=NC(c2cc(NC(=O)c3ncc([*:3])cc3[*:4])ccc2F)(C([*:1])[*:2])C([*:6])([*:7])C([*:5])O1,[*:1].[*:2].N#C[*:3].[*:4].[*:5].F[*:6].F[*:7],CHEMBL2347215
NC1=NC(c2cc(NC(=O)c3ncc([*:3])cc3[*:4])ccc2F)(C([*:1])[*:2])C([*:6])([*:7])C([*:5])O1,[*:1].[*:2].Cl[*:3].[*:4].[*:5].F[*:6].F[*:7],CHEMBL2347210
NC1=NC(c2cc(NC(=O)c3ncc([*:3])cc3[*:4])ccc2F)(C([*:1])[*:2])C([*:6])([*:7])C([*:5])O1,[*:1].[*:2].F[*:3].[*:4].[*:5].F[*:6].F[*:7],CHEMBL2347214
NC1=NC(c2cc(NC(=O)c3ncc([*:3])cc3[*:4])ccc2F)(C([*:1])[*:2])C([*:6])([*:7])C([*:5])O1,[*:1].[*:2].FC(F)(F)O[*:3].[*:4].[*:5].F[*:6].F[*:7],CHEMBL2347366
NC1=NC(c2cc(NC(=O)c3ncc([*:3])cc3[*:4])ccc2F)(C([*:1])[*:2])C([*:6])([*:7])C([*:5])O1,[*:1].[*:2].FC(F)(F)CO[*:3].[*:4].[*:5].F[*:6].F[*:7],CHEMBL2347368
NC1=NC(c2cc(NC(=O)c3ncc([*:3])cc3[*:4])ccc2F)(C([*:1])[*:2])C([*:6])([*:7])C([*:5])O1,[*:1].[*:2].FC(F)C(F)(F)CO[*:3].[*:4].[*:5].F[*:6].F[*:7],CHEMBL2347191
NC1=NC(c2cc(NC(=O)c3ncc([*:3])cc3[*:4])ccc2F)(C([*:1])[*:2])C([*:6])([*:7])C([*:5])O1,[*:1].[*:2].CCO[*:3].[*:4].[*:5].F[*:6].F[*:7],CHEMBL2347367
NC1=NC(c2cc(NC(=O)c3ncc([*:3])cc3[*:4])ccc2F)(C([*:1])[*:2])C([*:6])([*:7])C([*:5])O1,[*:1].[*:2].CO[*:3].[*:4].[*:5].F[*:6].F[*:7],CHEMBL2347365
NC1=NC(c2cc(NC(=O)c3ncc([*:3])cc3[*:4])ccc2F)(C([*:1])[*:2])C([*:6])([*:7])C([*:5])O1,[*:1].[*:2].C[*:3].[*:4].[*:5].F[*:6].F[*:7],CHEMBL2347363
NC1=NC(c2cc(NC(=O)c3ncc([*:3])cc3[*:4])ccc2F)(C([*:1])[*:2])C([*:6])([*:7])C([*:5])O1,[*:1].[*:2].N#C[*:3].[*:4].FC(F)(F)[*:5].F[*:6].[*:7],CHEMBL2347188_CHEMBL2347189
NC1=NC(c2cc(NC(=O)c3ncc([*:3])cc3[*:4])ccc2F)(C([*:1])[*:2])C([*:6])([*:7])C([*:5])O1,F[*:1].F[*:2].N#C[*:3].[*:4].[*:5].[*:6].[*:7],CHEMBL2347206
NC1=NC(c2cc(NC(=O)c3ncc([*:3])cc3[*:4])ccc2F)(C([*:1])[*:2])C([*:6])([*:7])C([*:5])O1,[*:1].F[*:2].N#C[*:3].[*:4].[*:5].F[*:6].[*:7],CHEMBL2347186
NC1=NC(c2cc(NC(=O)c3ncc([*:3])cc3[*:4])ccc2F)(C([*:1])[*:2])C([*:6])([*:7])C([*:5])O1,[*:1].F[*:2].N#C[*:3].[*:4].FC(F)(F)[*:5].[*:6].[*:7],CHEMBL2347187
NC1=NC(c2cc(NC(=O)c3ncc([*:3])cc3[*:4])ccc2F)(C([*:1])[*:2])C([*:6])([*:7])C([*:5])O1,[*:1].[*:2].Cl[*:3].Cl[*:4].[*:5].F[*:6].F[*:7],CHEMBL2347193
NC1=NC(c2cc(NC(=O)c3ncc([*:3])cc3[*:4])ccc2F)(C([*:1])[*:2])C([*:6])([*:7])C([*:5])O1,[*:1].[*:2].Cl[*:3].C[*:4].[*:5].F[*:6].F[*:7],CHEMBL2347192
NC1=NC(c2cc(NC(=O)c3ncc([*:3])cc3[*:4])ccc2F)(C([*:1])[*:2])C([*:6])([*:7])C([*:5])O1,[*:1].F[*:2].N#C[*:3].[*:4].[*:5].F[*:6].F[*:7],CHEMBL2347190
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].FC[*:2].[*:3].[*:4].[*:5].[*:6].[*:7].[*:8],CHEMBL1269918
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].[*:2].[*:3].[*:4].[*:5].Fc1ncccc1[*:6].[*:7].[*:8],CHEMBL1271344
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].[*:2].[*:3].[*:4].[*:5].c1cncc([*:6])c1.CCCCO[*:7].[*:8],CHEMBL567061
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].[*:2].[*:3].[*:4].[*:5].c1cncc([*:6])c1.CCCO[*:7].[*:8],CHEMBL566407
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].[*:2].[*:3].[*:4].[*:5].c1cncc([*:6])c1.CCO[*:7].[*:8],CHEMBL566406
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].[*:2].[*:3].[*:4].[*:5].c1cncc([*:6])c1.C[*:7].[*:8],CHEMBL566200
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].[*:2].[*:3].[*:4].[*:5].c1cncc([*:6])c1.N#C[*:7].[*:8],CHEMBL568114
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].[*:2].[*:3].[*:4].[*:5].c1cncc([*:6])c1.C1CCC([*:7])C1.[*:8],CHEMBL565790
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].[*:2].[*:3].[*:4].[*:5].c1cncc([*:6])c1.F[*:7].[*:8],CHEMBL566223
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].[*:2].[*:3].[*:4].[*:5].c1cncc([*:6])c1.Cl[*:7].[*:8],CHEMBL565996
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].[*:2].[*:3].[*:4].[*:5].c1cncc([*:6])c1.CO[*:7].[*:8],CHEMBL566403
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].[*:2].[*:3].[*:4].[*:5].c1cncc([*:6])c1.CC(C)O[*:7].[*:8],CHEMBL567687
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].[*:2].[*:3].[*:4].[*:5].c1cncc([*:6])c1.FC(F)(F)[*:7].[*:8],CHEMBL585289
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].[*:2].[*:3].[*:4].[*:5].c1ncc([*:6])cn1.C[*:7].[*:8],CHEMBL566012
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].[*:2].[*:3].[*:4].[*:5].Fc1ncccc1[*:6].C[*:7].[*:8],CHEMBL566011
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].FC[*:2].[*:3].[*:4].[*:5].Fc1ncccc1[*:6].[*:7].[*:8],CHEMBL1271450
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].[*:6].[*:7].[*:8],CHEMBL1271343
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].[*:2].[*:3].F[*:4].[*:5].c1ncc([*:6])cn1.[*:7].[*:8],CHEMBL1651460
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].C#C[*:6].[*:7].[*:8],CHEMBL1270833
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].CC#C[*:6].[*:7].[*:8],CHEMBL1270934
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].CC(C)C#C[*:6].[*:7].[*:8],CHEMBL1271245
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].CC(O)C#C[*:6].[*:7].[*:8],CHEMBL1269920
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].CCC#C[*:6].[*:7].[*:8],CHEMBL1270935
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].CCC(C)C[*:6].[*:7].[*:8],CHEMBL1270133
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].CCCC#C[*:6].[*:7].[*:8],CHEMBL1271036
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].CCCCC[*:6].[*:7].[*:8],CHEMBL1270027
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].CCCC[*:6].[*:7].[*:8],CHEMBL1270727
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].CCC[*:6].[*:7].[*:8],CHEMBL1270026
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].CC[*:6].[*:7].[*:8],CHEMBL1269919
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].Fc1ncccc1[*:6].[*:7].[*:8],CHEMBL1271244
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].C(#C[*:6])C1CC1.[*:7].[*:8],CHEMBL1271246
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].C(#C[*:6])C1CCCCC1.[*:7].[*:8],CHEMBL1271345
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].FCCC#C[*:6].[*:7].[*:8],CHEMBL1271141
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].FCC#C[*:6].[*:7].[*:8],CHEMBL1271037
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].C(=C[*:6])C1CC1.[*:7].[*:8],CHEMBL1270434
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].FCCCCC#C[*:6].[*:7].[*:8],CHEMBL1271142
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].OCCC#C[*:6].[*:7].[*:8],CHEMBL1271453
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].OCCCCC#C[*:6].[*:7].[*:8],CHEMBL1269921
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].FCCCC(F)[*:6].[*:7].[*:8],CHEMBL1270336
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].O=C(CCCF)[*:6].[*:7].[*:8],CHEMBL1270239
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].FC(F)CC=C[*:6].[*:7].[*:8],CHEMBL1270433
